snapped_at,price,market_cap,total_volume
2015-10-16 00:00:00 UTC,0.4697150826196529,34750879.28879069,217675.18016441405
2015-10-17 00:00:00 UTC,0.4829975889850234,35745424.74690556,279207.2671386709
2015-10-18 00:00:00 UTC,0.4565620372856022,33800762.315633565,117707.56367132574
2015-10-19 00:00:00 UTC,0.4298636297509137,31834580.62459717,212034.14652500785
2015-10-20 00:00:00 UTC,0.381455429944806,28259097.50507725,310431.14059200865
2015-10-21 00:00:00 UTC,0.3877912631868289,28738345.740258984,528238.4267908037
2015-10-22 00:00:00 UTC,0.5092010083963265,37747862.55998774,881868.3770960174
2015-10-23 00:00:00 UTC,0.4907811766822586,36395419.20976767,786718.4584197769
2015-10-24 00:00:00 UTC,0.5160455694967653,38282319.36709234,235215.14866609487
2015-10-25 00:00:00 UTC,0.5736493271600326,42570287.10881516,432654.9360001753
2015-10-26 00:00:00 UTC,0.6728809242925264,49950662.72035913,1061861.485477841
2015-10-27 00:00:00 UTC,0.7737674518571066,57459653.73025347,1709322.2631838238
2015-10-28 00:00:00 UTC,0.9247525458331992,68694946.94640453,2240136.3902181643
2015-10-29 00:00:00 UTC,1.058771607359484,78678064.57686645,2035065.7780921904
2015-10-30 00:00:00 UTC,0.9466322851329994,70369718.98302612,2166620.973667206
2015-10-31 00:00:00 UTC,0.8238715893762858,61265006.88746591,592429.7088818143
2015-11-01 00:00:00 UTC,0.9610151592119232,71487918.78224382,548348.1388237056
2015-11-02 00:00:00 UTC,0.8671261998620586,64524122.20035658,881308.08784808
2015-11-03 00:00:00 UTC,0.9124695854684688,67923236.78807673,1709857.7162896737
2015-11-04 00:00:00 UTC,0.8274524915093995,61615629.19087879,2952728.1340106013
2015-11-05 00:00:00 UTC,0.8305178454715785,61865074.98489497,1101937.4823381456
2015-11-06 00:00:00 UTC,0.8463555097019172,63066464.33453411,850252.0365511971
2015-11-07 00:00:00 UTC,0.8588271089492588,64016350.05142377,842208.6249227284
2015-11-08 00:00:00 UTC,0.9599918132752288,71581885.55604877,968923.0860188272
2015-11-09 00:00:00 UTC,0.926104833195722,69078719.80149297,1834460.8510407528
2015-11-10 00:00:00 UTC,0.8717685086792809,65047787.50791981,806674.8510055605
2015-11-11 00:00:00 UTC,0.7337159928135318,54765251.39663526,1156555.13251642
2015-11-12 00:00:00 UTC,0.8333269379902767,62221264.15140642,764946.4390152283
2015-11-13 00:00:00 UTC,0.8393185952944076,62690011.02295498,506039.5657665231
2015-11-14 00:00:00 UTC,0.8209164396146273,61336212.4941584,335695.8646735148
2015-11-15 00:00:00 UTC,0.8483071128168329,63405476.61910946,402369.6200581529
2015-11-16 00:00:00 UTC,0.8738610448742019,65328816.18945716,576759.5305087134
2015-11-17 00:00:00 UTC,0.9350412488805342,69935718.27949539,1059969.9618146904
2015-11-18 00:00:00 UTC,0.9327699031520796,69789443.06278023,644593.8898037147
2015-11-19 00:00:00 UTC,0.8864591891043228,66346506.13299958,404704.80407779757
2015-11-20 00:00:00 UTC,0.8704720982258292,65170948.99074146,569693.6486657406
2015-11-21 00:00:00 UTC,0.9143114644339868,68476099.95051983,427235.6969890162
2015-11-22 00:00:00 UTC,0.9063235165221736,67899999.5902192,349440.49307936564
2015-11-23 00:00:00 UTC,0.8887651837039447,66608186.737226,411018.1565210273
2015-11-24 00:00:00 UTC,0.8446980312286549,63326255.39647431,333342.43393032794
2015-11-25 00:00:00 UTC,0.8170782228350385,61275984.67024645,667506.2809317127
2015-11-26 00:00:00 UTC,0.8446611040894092,63365107.67779885,905845.4970954476
2015-11-27 00:00:00 UTC,0.8241095074807392,61844543.92869273,377261.4124881503
2015-11-28 00:00:00 UTC,0.8659473665688603,65006331.08885138,438982.22858350654
2015-11-29 00:00:00 UTC,0.8231225417140835,61812062.13661512,412568.43055766134
2015-11-30 00:00:00 UTC,0.826493711140721,62086162.12373685,733562.0934423775
2015-12-01 00:00:00 UTC,0.8232158947581665,61860850.65324506,605046.6724058915
2015-12-02 00:00:00 UTC,0.7754166146628714,58287954.48879892,465783.0627165711
2015-12-03 00:00:00 UTC,0.7546212806689168,56744286.75411487,495612.7134469293
2015-12-04 00:00:00 UTC,0.7708706813651911,57985324.33987124,222356.03473163288
2015-12-05 00:00:00 UTC,0.7945749007842908,59788463.79817964,207777.44483301774
2015-12-06 00:00:00 UTC,0.7677859451661374,57791597.43526021,395097.27346200775
2015-12-07 00:00:00 UTC,0.7391222288934609,55652193.44208856,456587.3387952262
2015-12-08 00:00:00 UTC,0.7515700766374138,56608141.67896813,400144.7444528839
2015-12-09 00:00:00 UTC,0.7184429196993304,54131703.23787159,569006.8669719484
2015-12-10 00:00:00 UTC,0.7745560298938268,58379047.03800702,342329.5762917056
2015-12-11 00:00:00 UTC,0.8343632367773531,62908489.13511828,697023.5542327011
2015-12-12 00:00:00 UTC,0.8835225098579975,66633443.21950731,1260143.882723269
2015-12-13 00:00:00 UTC,0.8717492546699426,65772125.69475616,254035.06998552734
2015-12-14 00:00:00 UTC,0.9050964256793724,68310722.67579806,511626.4452022097
2015-12-15 00:00:00 UTC,0.9305991013569016,70259045.63859184,524444.0391406673
2015-12-16 00:00:00 UTC,0.9067655249507232,68481992.77792533,190095.59263881826
2015-12-17 00:00:00 UTC,0.8677144105361747,65555207.63877652,591667.3752614344
2015-12-18 00:00:00 UTC,0.8476281477523205,64058975.97507075,274085.6234465544
2015-12-19 00:00:00 UTC,0.836853897015712,63265401.44588051,306645.27686925983
2015-12-20 00:00:00 UTC,0.8313200066133888,62867482.31432883,430269.9699091474
2015-12-21 00:00:00 UTC,0.8217651362035706,62165817.61813162,498339.513932549
2015-12-22 00:00:00 UTC,0.8027052803337608,60744276.58782677,427530.7230225075
2015-12-23 00:00:00 UTC,0.7952660805493721,60201367.93078967,305852.17195620603
2015-12-24 00:00:00 UTC,0.7855019415239162,59481949.92894229,321993.3321677707
2015-12-25 00:00:00 UTC,0.7935666636392948,60113317.55967413,154215.69150285493
2015-12-26 00:00:00 UTC,0.7774344513171393,58910208.27655167,386542.7918275072
2015-12-27 00:00:00 UTC,0.7828696282097459,59342296.77357881,189815.89680185876
2015-12-28 00:00:00 UTC,0.76765032966663,58207880.76506343,208365.59822612
2015-12-29 00:00:00 UTC,0.7956052693759413,60347423.46322375,193433.6754951847
2015-12-30 00:00:00 UTC,0.8237405131006144,62502246.37699149,534684.928942658
2015-12-31 00:00:00 UTC,0.8629716436324458,65500035.33068129,616305.9907841624
2016-01-01 00:00:00 UTC,0.8713778612127767,66160287.77311296,186033.86453261247
2016-01-02 00:00:00 UTC,0.8638847144850519,65613357.16990572,232867.79400691864
2016-01-03 00:00:00 UTC,0.8951015325217047,68007012.77320233,370817.272560764
2016-01-04 00:00:00 UTC,0.8857052150689751,67315956.74964027,315308.09469572525
2016-01-05 00:00:00 UTC,0.8864116625625432,67392017.24013878,202228.27507362343
2016-01-06 00:00:00 UTC,0.8980695775783488,68299632.77650544,304638.4947027448
2016-01-07 00:00:00 UTC,0.8778148134197964,66759225.45335106,587911.7287619176
2016-01-08 00:00:00 UTC,0.9113566144160562,69358029.60057785,507505.0281018504
2016-01-09 00:00:00 UTC,0.9381586803355526,71421992.1891852,232571.75888845534
2016-01-10 00:00:00 UTC,0.9330290404337096,71055288.42360418,369854.0559796245
2016-01-11 00:00:00 UTC,0.9839743967645488,74959636.93336178,943948.3587798536
2016-01-12 00:00:00 UTC,1.075206351675023,81936164.54177622,2728674.175923985
2016-01-13 00:00:00 UTC,1.038432877694468,79160153.63980037,922355.3791919276
2016-01-14 00:00:00 UTC,1.065082434525269,81219144.46905799,672753.1695796597
2016-01-15 00:00:00 UTC,1.10937021705544,84599480.02298406,3710482.4441775945
2016-01-16 00:00:00 UTC,1.111594926095656,84821957.13394059,2174137.91978472
2016-01-17 00:00:00 UTC,1.210513293477396,92370074.9966982,1076951.5335021438
2016-01-18 00:00:00 UTC,1.2832514138922257,97985343.70319594,3738532.545643712
2016-01-19 00:00:00 UTC,1.262158682741136,96406425.38290294,1544076.9958498338
2016-01-20 00:00:00 UTC,1.437395469458626,109827054.0739932,2662633.2399222213
2016-01-21 00:00:00 UTC,1.4212229483839882,108627289.0149663,1537092.2486968448
2016-01-22 00:00:00 UTC,1.364057245146331,104292202.21218884,1469453.8569630957
2016-01-23 00:00:00 UTC,1.567171816230282,119833628.3750078,2048645.990003983
2016-01-24 00:00:00 UTC,1.97463040212378,151073699.80331674,8872672.760880586
2016-01-25 00:00:00 UTC,2.287794240234471,175082399.50942218,10035531.391849717
2016-01-26 00:00:00 UTC,1.920539219537941,147018103.08749378,10739886.524459412
2016-01-27 00:00:00 UTC,2.187556211916076,167458368.67134675,6466453.5867471285
2016-01-28 00:00:00 UTC,2.304364661049897,176532917.73741347,4612068.487890068
2016-01-29 00:00:00 UTC,2.2945570872996233,175838036.06719318,6024702.104611431
2016-01-30 00:00:00 UTC,2.2506297584775505,172529811.315061,3392276.363576785
2016-01-31 00:00:00 UTC,2.122501625930422,162759293.39334047,5387415.276735768
2016-02-01 00:00:00 UTC,2.0400465177680167,156486358.2500607,3664758.491131677
2016-02-02 00:00:00 UTC,2.2013059578007366,168911115.05433646,3299883.709351748
2016-02-03 00:00:00 UTC,2.2652981035310957,173881224.27460715,3629138.6076795454
2016-02-04 00:00:00 UTC,2.2837624871335183,175356213.27343622,3154935.9884273275
2016-02-05 00:00:00 UTC,2.269114668615507,174288689.52987537,2365397.6938446714
2016-02-06 00:00:00 UTC,2.256217211005251,173353674.26041892,1724640.3038918478
2016-02-07 00:00:00 UTC,2.6449190306981984,203287286.4858997,6363349.11801005
2016-02-08 00:00:00 UTC,2.8265241093524414,217317080.0256337,8734421.555029128
2016-02-09 00:00:00 UTC,3.294640294162194,253390093.14955252,14483331.97875318
2016-02-10 00:00:00 UTC,3.9246917366585583,301945942.90178066,25987488.475055754
2016-02-11 00:00:00 UTC,5.304120716485839,408200940.0853841,25397037.51929005
2016-02-12 00:00:00 UTC,4.865404538055494,374562998.07304335,8798983.26922697
2016-02-13 00:00:00 UTC,4.773782096296139,367630964.22424614,22776996.48869327
2016-02-14 00:00:00 UTC,4.594554804043712,353942884.72317463,10267231.439916812
2016-02-15 00:00:00 UTC,4.7666848598577225,367319305.2951782,12354673.35560129
2016-02-16 00:00:00 UTC,3.9209148804115284,302243547.115353,13860652.365435408
2016-02-17 00:00:00 UTC,3.3652335604187353,259492284.88316292,13345793.580642205
2016-02-18 00:00:00 UTC,3.96060071690615,305499589.69431216,15946766.504162194
2016-02-19 00:00:00 UTC,4.037037039556032,311495799.82399404,6482119.737170679
2016-02-20 00:00:00 UTC,3.8648606180523886,298309498.6960107,7819163.258630442
2016-02-21 00:00:00 UTC,4.184477879425014,323084771.49137974,5806713.35438815
2016-02-22 00:00:00 UTC,5.085044827539878,392747835.81881833,13726645.82324694
2016-02-23 00:00:00 UTC,5.0940443212161295,393569302.737075,12285478.913714787
2016-02-24 00:00:00 UTC,5.5679700022989485,430327187.51197696,10344201.134318037
2016-02-25 00:00:00 UTC,5.384881414318542,416314417.21259207,18699338.041048303
2016-02-26 00:00:00 UTC,5.394066872191454,417159682.0889555,8703241.293621263
2016-02-27 00:00:00 UTC,5.814741227892562,449838440.89209276,8202195.690031886
2016-02-28 00:00:00 UTC,5.891563700298983,455932001.339418,8857565.78029515
2016-02-29 00:00:00 UTC,5.803512587352589,449255364.6887961,6938135.645743945
2016-03-01 00:00:00 UTC,6.9595994191709085,538900991.5208004,19281728.585022964
2016-03-02 00:00:00 UTC,7.726931500289839,598540477.1028515,27365474.54839228
2016-03-03 00:00:00 UTC,8.673591265150876,672089265.3240561,36904214.261219695
2016-03-04 00:00:00 UTC,9.117091204169233,706677637.0391785,32338504.40828828
2016-03-05 00:00:00 UTC,9.93596091262323,770408178.2279959,49341216.86537382
2016-03-06 00:00:00 UTC,9.96282089027454,772735516.8658025,37696574.98359095
2016-03-07 00:00:00 UTC,8.531916422142185,661966439.3384774,28954350.23627221
2016-03-08 00:00:00 UTC,8.90238911316499,690930176.3014653,24047165.85194729
2016-03-09 00:00:00 UTC,10.87876106452023,844594862.310405,26023505.716567677
2016-03-10 00:00:00 UTC,10.02301219215559,778419701.6324277,23392194.67881055
2016-03-11 00:00:00 UTC,10.050884761821411,780835648.0975722,18905226.014451988
2016-03-12 00:00:00 UTC,11.996184700241619,932265139.8166863,44718928.14712259
2016-03-13 00:00:00 UTC,13.3598473142473,1038586781.4981427,37339225.24466491
2016-03-14 00:00:00 UTC,11.068653255418429,860756642.9141942,51100672.35240864
2016-03-15 00:00:00 UTC,11.67236988258114,908047346.0674467,27594178.23853524
2016-03-16 00:00:00 UTC,11.17407516634018,869623740.7094445,20527055.885627106
2016-03-17 00:00:00 UTC,9.68414661835416,756614579.5539826,36436224.62006056
2016-03-18 00:00:00 UTC,9.580571499940502,748819719.8696523,49982365.61558271
2016-03-19 00:00:00 UTC,9.263333462051822,724319774.2981062,23284967.05859077
2016-03-20 00:00:00 UTC,9.063671777915502,708989555.2369883,15404850.117152367
2016-03-21 00:00:00 UTC,10.542200814220962,824978185.2537267,25523531.033747394
2016-03-22 00:00:00 UTC,10.08994233992316,790586898.1448764,17609834.820892673
2016-03-23 00:00:00 UTC,11.09358731397619,869572161.742914,17167752.824669596
2016-03-24 00:00:00 UTC,9.955172271642173,780657899.8149742,22759575.28144337
2016-03-25 00:00:00 UTC,9.52899367534725,747541406.5413994,11972959.044286802
2016-03-26 00:00:00 UTC,9.819354773441683,770637868.4002494,8148138.626573194
2016-03-27 00:00:00 UTC,9.296874064423127,729926217.1699781,14599152.050634028
2016-03-28 00:00:00 UTC,10.42755803126911,819021940.7395145,20670860.455430426
2016-03-29 00:00:00 UTC,10.39630644569994,816894436.5161605,15258280.199811986
2016-03-30 00:00:00 UTC,10.48523819082008,824219378.1529938,16736127.308850512
2016-03-31 00:00:00 UTC,9.975892248002046,784494340.1290166,12725102.986905968
2016-04-01 00:00:00 UTC,10.213825602103311,803526858.9546988,9730857.413631476
2016-04-02 00:00:00 UTC,10.14973732508728,798804789.3548162,7241270.07674611
2016-04-03 00:00:00 UTC,10.10552066216194,795506515.7867433,5434395.1952090915
2016-04-04 00:00:00 UTC,9.821463329676751,773588266.3073492,7561488.581361327
2016-04-05 00:00:00 UTC,9.153610893431336,721278743.5268916,16832942.911416546
2016-04-06 00:00:00 UTC,9.35935454935634,737778975.7921523,14326108.940921998
2016-04-07 00:00:00 UTC,8.818598701665248,695427726.9203472,11120643.692956617
2016-04-08 00:00:00 UTC,8.56152143296253,675431764.6968068,12318904.798907066
2016-04-09 00:00:00 UTC,8.68400324598913,685184051.7745961,11370173.150930494
2016-04-10 00:00:00 UTC,7.7280825366199,610158206.2727847,36953176.7944621
2016-04-11 00:00:00 UTC,7.598252886370305,600144250.6930326,13017150.231442224
2016-04-12 00:00:00 UTC,6.602316513151425,521689407.4718885,19575509.36159515
2016-04-13 00:00:00 UTC,7.106797596731519,561772749.4738548,27178263.42723769
2016-04-14 00:00:00 UTC,7.487012227450429,592066061.3565674,11699324.457621505
2016-04-15 00:00:00 UTC,7.272500996112771,575333575.4333061,10200599.39962781
2016-04-16 00:00:00 UTC,7.581979507142603,600056138.3478575,8121651.6296712225
2016-04-17 00:00:00 UTC,8.255349081242851,653604459.4609778,20725328.32273515
2016-04-18 00:00:00 UTC,7.921384209390812,627418068.3491671,18255752.89998257
2016-04-19 00:00:00 UTC,7.657604622654952,606766283.6969126,10505991.574229756
2016-04-20 00:00:00 UTC,7.507794528414919,595137324.0072938,13211083.193758816
2016-04-21 00:00:00 UTC,7.184710431037332,569746667.8312982,10843655.98770677
2016-04-22 00:00:00 UTC,6.997973058570804,555165480.0217562,11437605.90851476
2016-04-23 00:00:00 UTC,7.463156431825528,592302640.8771019,12707418.420753704
2016-04-24 00:00:00 UTC,7.119846008078438,565280807.4776825,9128886.460702144
2016-04-25 00:00:00 UTC,6.937054832918168,550844684.8168831,8745754.480563946
2016-04-26 00:00:00 UTC,6.571629037570461,522172620.47868025,15567746.689757347
2016-04-27 00:00:00 UTC,6.819491831524933,542083833.427009,16684052.59519864
2016-04-28 00:00:00 UTC,6.386737496837388,507885877.3672655,9252293.493384574
2016-04-29 00:00:00 UTC,6.529529014275701,519450595.2096621,7190562.505413841
2016-04-30 00:00:00 UTC,7.767297177972453,618164369.3688757,31463620.117892005
2016-05-01 00:00:00 UTC,7.709459959736674,613804235.513014,14253604.991821196
2016-05-02 00:00:00 UTC,8.768677219009211,698412268.0759263,35161774.83179551
2016-05-03 00:00:00 UTC,8.074332540452112,643368501.1533327,17450880.947825518
2016-05-04 00:00:00 UTC,8.194506721606388,653201462.1609613,14587055.028102254
2016-05-05 00:00:00 UTC,8.61824731161359,687252832.7757765,15461391.528419632
2016-05-06 00:00:00 UTC,8.13442575401056,648926450.0801368,17717796.13895564
2016-05-07 00:00:00 UTC,8.22575845809039,656472060.5934955,8981386.63562447
2016-05-08 00:00:00 UTC,8.359158222591457,667380120.9294267,13027313.870070886
2016-05-09 00:00:00 UTC,8.217340821513108,656318493.7217801,9092214.947117506
2016-05-10 00:00:00 UTC,8.220507415421691,656836224.8036437,7769483.792836574
2016-05-11 00:00:00 UTC,8.737014585592734,698382365.842167,12824371.92918649
2016-05-12 00:00:00 UTC,8.870724666840575,709356776.761908,20045695.114191726
2016-05-13 00:00:00 UTC,9.361831636478325,748926140.8489616,24311180.246283963
2016-05-14 00:00:00 UTC,8.999875758852783,720256205.0341635,15968916.897445604
2016-05-15 00:00:00 UTC,8.812871189928787,705570620.4150696,7479244.916350023
2016-05-16 00:00:00 UTC,9.840728082256604,788172401.0157295,24715937.3272268
2016-05-17 00:00:00 UTC,10.748211215561073,861201358.7412066,32149809.91485593
2016-05-18 00:00:00 UTC,11.87570407627158,951926595.1095864,55717514.27395994
2016-05-19 00:00:00 UTC,13.138003941917288,1053529073.7161084,47735934.07631293
2016-05-20 00:00:00 UTC,12.20208503328476,978869564.4976534,43072146.569126
2016-05-21 00:00:00 UTC,12.474310391773159,1001099571.9656217,21766162.738115374
2016-05-22 00:00:00 UTC,12.70117604864912,1019719342.4679672,15522087.414635802
2016-05-23 00:00:00 UTC,11.797738654049908,947565629.4019276,18961827.20183391
2016-05-24 00:00:00 UTC,11.36127923818704,912819526.3558224,36930359.49511463
2016-05-25 00:00:00 UTC,11.20869736224349,900976637.0934619,22736730.51431832
2016-05-26 00:00:00 UTC,11.166379625639618,897934334.3550078,17004219.628585067
2016-05-27 00:00:00 UTC,10.06890948726319,810006815.3525053,48124446.95844683
2016-05-28 00:00:00 UTC,10.58701897109526,852027988.5513332,39646635.50772392
2016-05-29 00:00:00 UTC,11.110806514288099,894236929.4169017,23545697.652141616
2016-05-30 00:00:00 UTC,11.38133514597094,916682153.4078518,11930181.24916789
2016-05-31 00:00:00 UTC,12.58461476452909,1013995002.6832098,35475245.87225448
2016-06-01 00:00:00 UTC,12.390096694787855,998720755.6861373,18026256.52015453
2016-06-02 00:00:00 UTC,12.35160165824775,996019953.8589259,8557957.190693734
2016-06-03 00:00:00 UTC,12.174647784156438,982143081.0858072,18742793.82866796
2016-06-04 00:00:00 UTC,12.049873157990833,972460937.5690802,12521076.96120117
2016-06-05 00:00:00 UTC,12.296594107597857,992760151.6652881,8721259.380575169
2016-06-06 00:00:00 UTC,12.276625856007445,991550746.0338426,6721865.769451533
2016-06-07 00:00:00 UTC,12.812231468069909,1035219436.5558727,17337937.090455133
2016-06-08 00:00:00 UTC,12.659611117476235,1023296381.4707806,12778109.591105444
2016-06-09 00:00:00 UTC,12.760054019204045,1031826762.4394084,5777488.4212301215
2016-06-10 00:00:00 UTC,12.39122412099108,1002382239.0010123,8666117.272739898
2016-06-11 00:00:00 UTC,12.409935027253336,1004292445.6538619,8877412.09884042
2016-06-12 00:00:00 UTC,13.952688075782385,1129596399.467046,30359667.44309697
2016-06-13 00:00:00 UTC,15.547700081058444,1259235111.5383635,29399125.013737217
2016-06-14 00:00:00 UTC,16.746965887494312,1356903769.2522175,51029995.96928802
2016-06-15 00:00:00 UTC,16.354939492381124,1325663342.3491864,14909947.27086403
2016-06-16 00:00:00 UTC,18.258042155616998,1480501293.8069048,29920387.173013605
2016-06-17 00:00:00 UTC,13.654721204127753,1107685621.9399743,156087805.97190315
2016-06-18 00:00:00 UTC,9.929831294136989,805855418.9563621,107669151.52026775
2016-06-19 00:00:00 UTC,10.825207504987695,878877618.0778064,61060390.87628621
2016-06-20 00:00:00 UTC,10.440804002528266,848001349.3474576,70629571.48173767
2016-06-21 00:00:00 UTC,11.540961625278987,937730080.1993127,65609071.99276605
2016-06-22 00:00:00 UTC,11.241185258481488,913734392.9314848,139170634.76664352
2016-06-23 00:00:00 UTC,12.012106389229636,976786725.5096664,30925157.74015681
2016-06-24 00:00:00 UTC,12.549259521909866,1020871105.8156524,38682578.634958826
2016-06-25 00:00:00 UTC,12.859996293932689,1046550266.3791565,12137985.409713585
2016-06-26 00:00:00 UTC,12.479546375005492,1015994101.7849038,11462558.274447074
2016-06-27 00:00:00 UTC,12.650188577672587,1030297012.2443734,8195624.751565223
2016-06-28 00:00:00 UTC,11.102834563844088,904628516.289642,34900333.47084976
2016-06-29 00:00:00 UTC,11.506339451400965,937867794.506617,21665290.65584164
2016-06-30 00:00:00 UTC,12.014066999433036,979630459.1569316,22621291.03707091
2016-07-01 00:00:00 UTC,11.06955545490054,902984795.0634184,14445698.105645046
2016-07-02 00:00:00 UTC,10.776759967461476,879277731.6781763,11274131.57339148
2016-07-03 00:00:00 UTC,10.619354072514234,866935096.8821522,8010200.604142767
2016-07-04 00:00:00 UTC,10.244158024314117,836639422.8948795,9701392.444299813
2016-07-05 00:00:00 UTC,9.524722272888662,778179934.4747796,36831890.51926921
2016-07-06 00:00:00 UTC,9.470539799773686,774063347.9448396,14455411.830239402
2016-07-07 00:00:00 UTC,9.129434180399716,746475398.0133853,12464151.893477635
2016-07-08 00:00:00 UTC,10.309489289264432,843287357.2918205,16123196.019945135
2016-07-09 00:00:00 UTC,9.94783026430014,814035228.094694,12698132.320937967
2016-07-10 00:00:00 UTC,9.91316513672844,811510622.3248361,4125023.3618311286
2016-07-11 00:00:00 UTC,9.507207601872977,778587052.7236189,10793445.288726028
2016-07-12 00:00:00 UTC,9.594407618427024,786029596.4209894,8091218.298959997
2016-07-13 00:00:00 UTC,9.452368572568718,774700475.0853759,5485492.269826127
2016-07-14 00:00:00 UTC,10.116538028314636,829452160.7770213,12326227.67163224
2016-07-15 00:00:00 UTC,10.259164056477363,841472383.7291001,12500006.576047352
2016-07-16 00:00:00 UTC,10.602925655567068,870009217.2466496,9186746.485595463
2016-07-17 00:00:00 UTC,10.231552603400708,839863052.5292883,18489855.820277274
2016-07-18 00:00:00 UTC,9.95336851822325,817351173.8344086,12550019.021095134
2016-07-19 00:00:00 UTC,10.51054144703183,863442304.2018872,18368778.27588129
2016-07-20 00:00:00 UTC,11.034603967623145,906672414.4658539,27144149.7911455
2016-07-21 00:00:00 UTC,11.429619556700828,939680125.5854133,22190083.57891697
2016-07-22 00:00:00 UTC,13.042780256579602,1072719152.6670381,65935291.95525888
2016-07-23 00:00:00 UTC,13.106880495247614,1078421636.2918618,66259338.50575145
2016-07-24 00:00:00 UTC,11.668322103586096,960424936.4376949,65286264.80506373
2016-07-25 00:00:00 UTC,12.566700643370645,1034766598.3412914,30646094.78783948
2016-07-26 00:00:00 UTC,10.711017385623453,882302844.5357932,69546112.75254375
2016-07-27 00:00:00 UTC,11.723286025693088,966070866.7261684,44080952.3859418
2016-07-28 00:00:00 UTC,11.626446695754552,958466977.0717684,17581237.167528965
2016-07-29 00:00:00 UTC,11.488623074163431,947472202.0222183,9059648.635639388
2016-07-30 00:00:00 UTC,11.2261522537326,926181079.7219113,7292570.747879743
2016-07-31 00:00:00 UTC,10.619928020408553,876504098.4834534,18109777.21447869
2016-08-01 00:00:00 UTC,9.820555443460847,810843362.0497955,15353014.368722126
2016-08-02 00:00:00 UTC,7.431594987550395,613829390.8329918,54014683.23747155
2016-08-03 00:00:00 UTC,9.166862130320652,757448733.4680244,39755711.97711225
2016-08-04 00:00:00 UTC,9.912281583435037,819361377.8808062,26332701.15089449
2016-08-05 00:00:00 UTC,9.867891063021649,816016251.9399258,9882887.025952876
2016-08-06 00:00:00 UTC,9.830444478483003,813226370.3114053,10546946.307991067
2016-08-07 00:00:00 UTC,9.845534801774722,814796680.5154591,10713482.88803461
2016-08-08 00:00:00 UTC,10.142127047531268,839668533.9901093,9891551.599061675
2016-08-09 00:00:00 UTC,10.96206458777375,907904158.2904304,26681042.24393128
2016-08-10 00:00:00 UTC,10.850609623367637,899026934.8258369,21001539.15437252
2016-08-11 00:00:00 UTC,10.761181236176384,891959188.1711055,21691737.333125647
2016-08-12 00:00:00 UTC,10.726059016650842,889397037.2679008,21620940.09035242
2016-08-13 00:00:00 UTC,10.371747901810508,860349971.7274541,5962400.880694241
2016-08-14 00:00:00 UTC,10.084932089335537,836875549.6102897,6755964.102808895
2016-08-15 00:00:00 UTC,10.038655191635623,833359583.1302532,4526480.576194931
2016-08-16 00:00:00 UTC,9.087353219295755,754683638.5524565,4654017.995654967
2016-08-17 00:00:00 UTC,9.505941958512777,789749209.1324053,4654909.128133928
2016-08-18 00:00:00 UTC,9.445889081329662,785070379.4406563,4022624.0373691325
2016-08-19 00:00:00 UTC,9.461617883933627,786675328.6374773,2817855.332851444
2016-08-20 00:00:00 UTC,9.942747966211993,827000251.8986889,4481242.11456652
2016-08-21 00:00:00 UTC,9.85592682853168,820103382.5676584,2825346.806845725
2016-08-22 00:00:00 UTC,9.769408585470417,813216072.7687869,4267172.670359031
2016-08-23 00:00:00 UTC,9.740593199604355,811134992.4110633,4175730.924098015
2016-08-24 00:00:00 UTC,9.77583870619326,814379459.670364,2859274.8947361363
2016-08-25 00:00:00 UTC,10.046178358342301,837228954.521162,5521220.476811137
2016-08-26 00:00:00 UTC,10.051769160122,838015552.6015282,3932069.283172492
2016-08-27 00:00:00 UTC,9.955951892017325,830348440.2276857,1699461.892961373
2016-08-28 00:00:00 UTC,9.744799044003019,813050740.2418362,3621475.960285837
2016-08-29 00:00:00 UTC,9.74593479733417,813456103.9975141,5192010.338417125
2016-08-30 00:00:00 UTC,10.057278655239145,839758660.4155319,4979224.014864328
2016-08-31 00:00:00 UTC,10.299155870540606,860290601.1932102,6670754.4979949435
2016-09-01 00:00:00 UTC,10.719168693244313,895710372.1573067,17455946.361319356
2016-09-02 00:00:00 UTC,10.837201900721192,905922974.9461224,6887090.065277943
2016-09-03 00:00:00 UTC,10.57417605271344,884268729.2543857,9052273.333673513
2016-09-04 00:00:00 UTC,10.452586218382374,874438924.8832908,4513373.944552887
2016-09-05 00:00:00 UTC,10.539100498943633,882011692.8769262,3397217.09540265
2016-09-06 00:00:00 UTC,10.387747494646847,869674103.834968,4281154.463180978
2016-09-07 00:00:00 UTC,10.27201437522017,860317155.9750025,4148480.9563743323
2016-09-08 00:00:00 UTC,10.062753858335496,843111021.9136126,7051620.003148781
2016-09-09 00:00:00 UTC,10.354874764893896,867923888.6210243,3406532.0773049714
2016-09-10 00:00:00 UTC,10.789110723505537,904660255.7064012,4212651.599862305
2016-09-11 00:00:00 UTC,10.319330100233099,865607626.3252584,5759732.392994838
2016-09-12 00:00:00 UTC,10.539835192761368,884443493.086541,4052057.5136310924
2016-09-13 00:00:00 UTC,10.593992118199493,889321874.541407,5918007.913892398
2016-09-14 00:00:00 UTC,10.590369821272123,889361359.8654351,3419724.0933554037
2016-09-15 00:00:00 UTC,10.58041433891261,888871876.7533194,4001105.68983576
2016-09-16 00:00:00 UTC,11.221919532863083,943127037.6570766,12989179.373199455
